ezloophw-py logger started on:,2026-3-5_141727,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1022.,1022,1022,1022.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
51872982,421.804000,-85.207106,-85.207106,1027.87,1116.56,1029.48,1115.83,1.34,0.01,1393.9,649.6343449104790,672.2824162782270,0.2903748708294090,749.984625651843,349.3364613288880,-32.237009392320500,951.1609031453220,157.6560149034440,-66.20718208573570,-17.261794931590500,-11.861050107626400
51873082,421.903000,-84.599807,-84.599807,1027.95,1116.8,1029.72,1116.32,1.35,0.01,1394.02,649.6385216821420,672.3066996172060,0.30867635165272400,749.21840020588,348.9410589023000,-31.861636657701500,947.9047514940560,155.05014218288400,-65.47685822095990,-17.116123393870600,-11.467601419316200
51873181,422.004000,-83.988537,-83.988537,1027.89,1115.25,1029.67,1114.3,1.35,0.01,1393.17,649.6340060344630,672.2913961803940,0.3143867483052860,747.0600855101730,348.05654416679300,-31.311231233470900,946.0363142361240,153.18335081775800,-65.0149633666641,-16.724470632900100,-12.147931785199300
51873281,422.105000,-83.377451,-83.377451,1028.04,1115.16,1029.78,1113.42,1.35,0.01,1393.25,649.6379521637270,672.2897843547550,0.31278926518707800,746.1245301010190,347.6227558068020,-30.87594736538950,940.6636810135440,148.7283477665010,-63.74922724913550,-16.551225545031100,-11.263318163131600
51873381,422.204000,-82.762598,-82.762598,1027.89,1112.65,1029.63,1114.93,1.35,0.01,1394.78,649.7170376124630,672.3305781656790,0.25699738969558900,745.011302957952,347.20988154386600,-30.373993378647300,939.2106312897810,147.52171653125400,-63.46941910589500,-16.336086392387000,-11.529460098540000
51873482,422.305000,-82.146976,-82.146976,1028.07,1112.28,1029.51,1111.74,1.35,0.01,1394.58,649.7082072388400,672.3323504177200,0.24943895207450700,744.8449478346300,347.1679722062870,-30.589729009775200,937.518473685808,146.07922276497300,-62.80299858034760,-16.308444152021300,-11.158811045611200
51873582,422.405000,-81.530028,-81.530028,1028.08,1112.06,1029.75,1111.32,1.35,0.01,1393.03,649.7013557705330,672.3430569433100,0.3008147131000990,745.240592018812,347.25747694092000,-30.460397712939100,937.4382370213760,145.87894667292600,-62.790007652277000,-16.377508105309400,-10.908697115277000
51873682,422.505000,-80.912959,-80.912959,1027.94,1112.26,1029.69,1112.36,1.35,0.01,1392.87,649.7049766250580,672.3321579392850,0.25450278373193100,745.2521800685250,347.2328973768090,-30.517670775933200,937.0514424970420,145.24930252285000,-62.16163386757720,-16.37814835977300,-10.762203504399500
51873782,422.604000,-80.290677,-80.290677,1028.1,1111.87,1029.72,1111.91,1.35,0.0,1393.05,649.7083073441610,672.3154424696540,0.2506453011359560,744.2630471105820,346.9455189244240,-30.08246419234120,936.3715948343470,144.51274468825800,-61.99030261451510,-16.20422826067100,-11.092588587832000
51873883,422.705000,-79.666336,-79.666336,1027.99,1109.48,1029.51,1110.28,1.35,0.0,1392.98,649.7080367850050,672.3340443376720,0.3021077150176010,744.125452054207,346.8046345882560,-30.079120863453900,933.6263890364310,142.47749336952700,-61.490155622799800,-16.174413509771900,-10.495212020017400
51873983,422.805000,-79.045427,-79.045427,1028.01,1109.43,1029.75,1111.62,1.35,0.0,1392.81,649.7102554048390,672.3353983836660,0.3000375660706940,742.4654996758750,346.18801125689100,-29.56365260040090,932.5964494910070,141.66580539372800,-61.308811321882300,-15.875577646682300,-11.160446246792000
51874083,422.905000,-78.421839,-78.421839,1028.07,1108.95,1029.37,1108.31,1.35,0.0,1393.02,649.6981138078850,672.3175788605500,0.26926817372640100,742.2401245672000,346.06283826470000,-29.437578314358900,929.4603063345560,139.26973040470200,-60.51055880438450,-15.835964123356400,-10.484195691026400
51874184,423.006000,-77.792955,-77.792955,1028.04,1108.58,1029.5,1107.65,1.36,0.0,1392.17,649.6366437415950,672.264801810157,0.32107508028774100,740.8167534529710,345.4905464192990,-29.034602009177100,928.4941806564860,138.5584634560230,-60.40970038835300,-15.590744089212700,-11.025025612758800
51874284,423.105000,-77.166752,-77.166752,1028.07,1108.77,1029.76,1108.27,1.36,0.0,1392.05,649.7016685639370,672.3013112481140,0.27037174362989400,740.6748911404440,345.4836832801,-28.55917128355160,924.690316883292,135.19790870747500,-59.09885023255220,-15.555119165763100,-10.078059064926600
51874383,423.206000,-76.535541,-76.535541,1028.07,1107.46,1029.64,1106.5,1.36,0.0,1391.25,649.697706318297,672.32322360648,0.31249140037627000,739.4215942297370,344.97685499008,-28.45689735462590,923.553736261855,134.3397679816430,-58.68085430977280,-15.328014358252400,-10.502877222428800
51874484,423.306000,-75.905719,-75.905719,1027.96,1107.6,1029.77,1106.19,1.36,0.0,1391.67,649.6961065417510,672.3179867843650,0.2819426546453300,739.1640182186200,344.84667355150800,-28.343415079478100,921.2754937423880,132.69361810018400,-58.281312561876000,-15.280773373473500,-10.08113472580070
51874583,423.407000,-75.271031,-75.271031,1027.96,1105.26,1029.7,1106.55,1.36,0.0,1393.33,649.6979893146390,672.2904808833060,0.2808935264753290,739.0927910060520,344.81847675090000,-28.285889059278500,920.960865959037,132.52619094339100,-58.27529085205520,-15.26883883695870,-10.048562137052800
51874684,423.507000,-74.638832,-74.638832,1028.1,1104.47,1029.59,1103.88,1.36,0.0,1393.78,649.6325176071860,672.2707319569910,0.33541473271920100,738.9527989666320,344.8146653571840,-28.379113815197900,920.7156875983320,132.18848141171600,-57.99960234059490,-15.257411956297400,-10.010559191403200
51874783,423.607000,-74.001048,-74.001048,1027.93,1105.2,1029.66,1104.55,1.36,0.0,1393.67,649.6328732654430,672.2468591127920,0.30517811025414000,739.2588584899990,344.9422799229510,-28.320523043388100,920.8277121608080,132.34742591318300,-58.033190533193900,-15.313937790725800,-9.87145355349142
51874883,423.707000,-73.365544,-73.365544,1028.0,1104.53,1029.57,1104.37,1.36,0.0,1392.67,649.714034632357,672.3095822956590,0.2683791911012730,738.709365013786,344.8134774607910,-28.092766410569700,919.2521665662720,130.89045384930700,-57.19939214489010,-15.202705816141300,-9.757666800113410
51874984,423.807000,-72.724792,-72.724792,1027.97,1104.9,1029.84,1104.85,1.36,0.0,1393.33,649.6970621639830,672.2838793843470,0.2799697431259550,736.7609121941760,344.0240573602980,-27.467065395298200,917.9232581849750,129.89053090243600,-57.07793564840980,-14.854457727955500,-10.523145021773400
51875084,423.907000,-72.086245,-72.086245,1027.84,1102.39,1029.68,1102.85,1.36,0.0,1393.39,649.6339554434610,672.2515466400390,0.3412829793937550,735.9751738499490,343.75755598399000,-27.27980124981270,912.9310943104400,126.51439864701300,-56.36663505701590,-14.726503959321800,-9.711610523935140
51875183,424.007000,-71.442818,-71.442818,1028.08,1102.22,1029.76,1103.87,1.36,0.0,1393.2,649.6264265153120,672.2341460799920,0.32459294978909200,734.0450599430190,343.0589969510140,-26.81464712102690,911.1954050921470,125.16918920425400,-55.88803927545250,-14.38380339104560,-10.344443052372500
51875284,424.107000,-70.800543,-70.800543,1028.02,1101.33,1029.54,1101.28,1.36,0.01,1393.34,649.7088947925170,672.2857641412050,0.29614334785627300,733.9161576636810,342.97350128756000,-26.73970029320530,907.8975594821250,123.11151034690100,-55.349435836847300,-14.343549610710000,-9.668207885274840
51875383,424.207000,-70.148170,-70.148170,1028.13,1101.59,1029.79,1101.84,1.36,0.01,1392.22,649.6987574821780,672.2824785742810,0.2860445665413110,733.2498418380510,342.7003899334250,-26.306100805805100,907.16076763032,122.48079355050300,-55.06246144326200,-14.225157278949300,-9.84839845632651
51875484,424.307000,-69.510178,-69.510178,1028.11,1101.34,1029.67,1100.48,1.36,0.01,1391.37,649.6933893080130,672.2756475989300,0.29089071540735100,733.462421458307,342.74522943190500,-26.317324323906800,905.1924972539880,120.95130133098100,-54.26949855248760,-14.262897474359400,-9.224022248080420
51875583,424.407000,-68.861621,-68.861621,1027.98,1100.09,1029.73,1099.43,1.36,0.01,1390.29,649.7048041369970,672.2805529384890,0.29853838418446100,732.752858747634,342.5396485183180,-26.328230374621200,904.5716839455240,120.29927965845000,-53.890107835434500,-14.136420811240500,-9.435541821858020
51875683,424.507000,-68.213547,-68.213547,1028.03,1099.76,1029.67,1100.27,1.36,0.01,1391.01,649.6953841759540,672.3055551121510,0.353377284230707,732.9055529154270,342.5698815765190,-26.057724268834400,903.5487242146530,119.66352427892800,-53.68734186769750,-14.163122063539600,-9.109165971117900
51875783,424.606000,-67.563512,-67.563512,1028.15,1098.93,1029.45,1098.46,1.35,0.01,1392.81,649.6774734607360,672.3000503778730,0.3346072640063440,732.6809104649920,342.5421984359390,-26.104530131653200,903.3037020311760,119.49950139060900,-53.57233458335780,-14.128433197063500,-9.158332771117630
51875884,424.707000,-66.900491,-66.900491,1028.05,1098.93,1029.79,1098.66,1.35,0.01,1392.03,649.6960681204250,672.2895595507730,0.3156680940535030,732.5863893572010,342.59690807581800,-25.99909855906760,902.545428400737,118.90941715212700,-53.29874868667260,-14.112627667492400,-9.002522704233730
51875984,424.807000,-66.258151,-66.258151,1028.0,1097.49,1029.7,1096.85,1.35,0.01,1391.47,649.6848792531170,672.2909716434430,0.32139734493356600,732.1509307880830,342.3802326718910,-25.741725295257900,902.2854123633280,118.87567038325500,-53.29721613348300,-14.03434195039150,-9.210162753578950
51876083,424.907000,-65.605420,-65.605420,1028.06,1097.65,1029.65,1097.84,1.35,0.01,1390.95,649.6788696610420,672.3074611261010,0.366778220045699,731.461767153331,342.1215957626390,-25.579048178951900,899.6536314733690,116.90348584175100,-52.58454051155330,-13.91147090175250,-8.929267124737940
51876184,425.007000,-64.948594,-64.948594,1028.03,1097.0,1029.39,1095.52,1.35,0.01,1391.5,649.6904745734280,672.2954853564650,0.37736060730650500,730.1930300057930,341.68892809079800,-24.987572057900700,898.6800136202500,116.50831222469500,-52.6640999232154,-13.685172489144200,-9.434607756515840
51876284,425.107000,-64.293056,-64.293056,1028.05,1096.47,1029.63,1094.34,1.35,0.01,1391.03,649.6860642909980,672.2749766864110,0.2850797578382020,729.3226150546690,341.41265579523100,-24.96273603229270,894.679678084589,113.85079176147100,-51.663595372594300,-13.533320958429500,-8.93726200737288
51876383,425.206000,-63.632860,-63.632860,1027.94,1096.25,1029.68,1095.08,1.35,0.01,1391.0,649.6911560777140,672.2821447632270,0.32099342726185800,728.4039839960080,341.150331680969,-24.650182235209000,893.396555337833,113.06881337888900,-51.60359061403970,-13.37152316721420,-9.138667167487650
51876483,425.307000,-62.975118,-62.975118,1028.0,1094.84,1029.68,1093.06,1.35,0.01,1390.99,649.6863502677360,672.2814631748560,0.3213606354834630,727.926167408373,340.96255621990800,-24.569021171445100,889.9454479678660,110.6515943446320,-50.25231092457940,-13.286789799933200,-8.55206108364403
51876584,425.407000,-62.311440,-62.311440,1027.77,1093.24,1029.85,1092.4,1.35,0.01,1392.17,649.6718101914450,672.270896885581,0.32728074855931900,727.2934639841200,340.7839332797310,-24.240827232981100,889.1482537171010,110.10118164421000,-50.088542347039700,-13.179042202337000,-8.696708673361300
51876683,425.506000,-61.651111,-61.651111,1028.04,1091.68,1029.67,1093.56,1.34,0.01,1392.95,649.6270684707520,672.227167005746,0.3347111565103500,727.2907290237910,340.7995795206610,-24.189440125464400,888.121246792227,109.59550365991200,-49.84212647360520,-13.18820497718110,-8.446893457544030
51876784,425.607000,-60.985759,-60.985759,1028.09,1092.04,1029.44,1090.8,1.34,0.01,1394.01,649.6927559415230,672.2745989780290,0.3026161137444170,726.7989533921100,340.6592564789390,-24.008580715911200,887.7184856023080,109.1171563692530,-49.631423931505400,-13.08965569182070,-8.619617473180510
51876883,425.707000,-60.322372,-60.322372,1027.78,1090.09,1029.68,1091.81,1.34,0.01,1394.02,649.6862438274440,672.2511470421220,0.2720047930069760,726.7607429760790,340.6491170515760,-23.82367251962650,886.0871646795680,108.29080121349500,-49.56409924538210,-13.08496694254470,-8.268217671786290
51876983,425.806000,-59.657326,-59.657326,1028.1,1091.35,1029.63,1090.0,1.34,0.01,1392.66,649.6112364926540,672.2071100080340,0.3254939016157760,724.8176839266710,340.00978563697800,-23.33267222559340,884.3740561394520,107.06180041391700,-48.89759888899580,-12.75621289395240,-8.896541630551580
51877083,425.907000,-58.988208,-58.988208,1028.02,1090.54,1029.85,1090.37,1.35,0.02,1392.41,649.6768994545990,672.2625962731340,0.3105172767473040,724.0647516435970,339.77464993744900,-22.97154593825340,878.4110146651600,103.42670574586000,-47.826690060261200,-12.611158463785300,-7.924098577651530
51877183,426.007000,-58.322212,-58.322212,1027.96,1089.76,1029.4,1089.44,1.35,0.02,1392.5,649.6883255150370,672.2644383930550,0.31886064148233600,721.2089376569640,338.85542590044600,-22.07979309966180,876.4687797285120,102.57357324235300,-47.469377020086500,-12.107214623861100,-9.09432344123369
51877283,426.107000,-57.651057,-57.651057,1028.13,1089.45,1029.45,1087.58,1.35,0.02,1391.96,649.6653650274140,672.2696434054850,0.32468525787619500,720.3654503448210,338.6434586799470,-21.848564335518300,869.9590133814150,98.84937969062090,-46.07891545130100,-11.964775061827100,-8.028087537686090
51877383,426.207000,-56.982428,-56.982428,1028.11,1088.6,1029.64,1088.08,1.35,0.02,1390.74,649.6693234899770,672.2479020316640,0.3136253856847430,720.1527532826280,338.544274369184,-21.782620829812800,869.1685328751290,98.66619197072000,-46.28976938110490,-11.926472691992700,-7.9962105817242000
51877484,426.307000,-56.306251,-56.306251,1028.18,1087.9,1029.77,1087.39,1.35,0.02,1389.79,649.6765020344970,672.2849897366050,0.36800020831663700,720.0325847957420,338.58469444120400,-21.80564515733840,867.9434643024600,97.65870425863720,-45.347263693410900,-11.905655308840800,-7.735561110536060
51877583,426.406000,-55.636177,-55.636177,1028.01,1087.84,1029.79,1088.47,1.35,0.02,1389.86,649.6607647724510,672.2479516464640,0.30012204710409000,721.2774834767530,338.95032480757900,-22.159461478815200,868.7955599269000,98.0989290079196,-45.49108121947090,-12.126934409635100,-7.233011773158440
51877683,426.507000,-54.962202,-54.962202,1028.07,1087.68,1029.59,1087.36,1.35,0.02,1389.29,649.6666056276700,672.249742817519,0.3158427136661180,721.4318823119490,339.0737800433430,-22.283250776864400,871.3746946666490,99.58394136455650,-46.04088434746450,-12.155648390945900,-7.739080449297380
51877784,426.607000,-54.288671,-54.288671,1027.98,1086.7,1029.63,1086.15,1.35,0.02,1388.43,649.6851065004540,672.2663708422340,0.3276429256656650,721.7459262934150,339.11025052251500,-22.21720110046000,871.7975074085680,99.63933552486050,-45.872319161107000,-12.204915219874000,-7.661274071822150
51877883,426.707000,-53.610738,-53.610738,1027.95,1086.11,1029.53,1086.1,1.35,0.02,1389.23,649.675659902863,672.2467622501370,0.2962880390503560,721.5749464511540,339.10108936435300,-22.130202414777300,871.9644207438020,100.00227796426700,-46.20958485754130,-12.17874438899150,-7.811772535134620
51877983,426.807000,-52.934195,-52.934195,1027.68,1083.05,1029.4,1084.04,1.35,0.02,1391.04,649.6814052288370,672.26461316861,0.31584812747369000,720.1577879573180,338.6646876407510,-21.864428114746900,870.7661368569880,99.07396768704180,-45.79399101462980,-11.928915294445600,-8.295916027589850
51878083,426.908000,-52.257415,-52.257415,1028.06,1081.5,1029.19,1082.83,1.35,0.02,1391.27,649.6910484162780,672.2449732797690,0.3213026635277360,719.8409528031160,338.55966348556300,-21.577817130005500,866.656211988509,96.86589195182040,-45.164816512842900,-11.872275269123400,-7.531756652101590
51878184,427.007000,-51.576628,-51.576628,1028.03,1080.58,1029.36,1081.37,1.35,0.02,1391.67,649.6661569822750,672.2713526388300,0.39196225812762700,717.3478930679400,337.86713488812,-20.665640200487200,864.5632331696710,95.66967163711780,-44.551954671806200,-11.441816151023400,-8.408935830414320
51878283,427.107000,-50.897825,-50.897825,1028.07,1080.21,1029.62,1079.73,1.35,0.02,1390.48,649.6794919125980,672.243168813502,0.3078457637485430,716.4812737810810,337.58931202848400,-20.428140974654800,856.7251225979130,91.45668305217640,-43.09801354431420,-11.288696120228100,-7.096654723712000
51878383,427.207000,-50.216439,-50.216439,1028.06,1079.94,1029.57,1078.85,1.35,0.02,1389.69,649.6690721985600,672.2406148937530,0.3305103245558330,713.2816889968860,336.73998247671600,-19.480136613476500,853.8924824902620,90.0706217105886,-42.35777938393560,-10.736125413249500,-8.212512387174180
51878484,427.307000,-49.532723,-49.532723,1028.22,1079.3,1029.74,1079.18,1.35,0.02,1388.57,649.6682578460410,672.2370613451240,0.3346324315827250,712.3731613151970,336.545368096708,-19.1294356110072,845.9381464998940,86.1607562882809,-40.594615998028200,-10.580525325167700,-6.916161755669550
51878584,427.407000,-48.851338,-48.851338,1028.17,1079.25,1029.66,1079.22,1.35,0.02,1387.88,649.6577191110090,672.233320896833,0.3346720548872270,711.3273343669270,336.2246466636790,-18.80254195777340,844.7699072164480,85.73330148265310,-40.394845710018600,-10.400079751675700,-7.245107948165040
51878683,427.507000,-48.159550,-48.159550,1028.26,1078.17,1029.87,1076.48,1.35,0.02,1386.96,649.6800992669920,672.2440782347990,0.330047310704911,711.1383557465760,336.192609327041,-18.758445588107100,843.02222866282,84.86001089400760,-39.97431301401190,-10.363918348903100,-6.959886172402390
51878784,427.607000,-47.823251,-47.823251,1027.95,1079.64,1029.78,1075.96,1.35,0.01,1387.48,649.6708676908500,672.2296808263180,0.32463230972214900,712.8060497719200,336.6734228215260,-19.276731648466200,843.8983097899860,85.30010932563040,-40.148733294791600,-10.655673339804400,-6.230887277201620
51878884,427.706000,-46.794938,-46.794938,1027.72,1076.16,1029.78,1076.13,1.35,0.01,1387.94,649.6554899408470,672.2389116693610,0.331760322100264,713.2313376508150,336.79766295580500,-19.477703302493300,847.7245031940560,87.0918741154083,-40.89213640626170,-10.731919331825900,-6.843356338755320
51878983,427.806000,-46.108757,-46.108757,1027.97,1074.99,1029.84,1074.89,1.35,0.01,1387.06,649.6526713633980,672.2472014799520,0.3255139475197190,714.616401878332,337.1647526528140,-19.732757041696600,849.0020827282310,87.5989817116256,-40.73595488603090,-10.972036870981400,-6.3574138459981800
51879084,427.908000,-45.415468,-45.415468,1027.96,1074.4,1029.63,1074.74,1.35,0.01,1386.24,649.6497197849260,672.2359055587040,0.32056893057189600,714.444001636939,337.133314808767,-19.68058432823710,850.5469722746510,88.35691087503120,-41.00818106958390,-10.943467857627500,-6.7956726370998100
51879184,428.007000,-44.733631,-44.733631,1028.0,1074.49,1029.74,1074.68,1.35,0.01,1385.33,649.6665952886610,672.2647268084420,0.365881216694579,711.818437150884,336.504828526731,-18.808909444113100,849.1663356671280,87.64487692137780,-40.70149276302830,-10.487200969553200,-7.9202730541429700
51879285,428.108000,-44.043402,-44.043402,1027.96,1074.68,1029.68,1074.99,1.35,0.01,1384.58,649.6636814401100,672.2215463739170,0.31895060642069600,710.6339677597110,336.1517684359310,-18.41214328515210,841.0192990168010,83.93117109582420,-40.12732415789830,-10.282844553848500,-6.7709949663358700
51879384,428.209000,-43.353078,-43.353078,1028.17,1071.84,1029.81,1071.81,1.35,0.0,1383.82,649.6615424297880,672.2301796775370,0.34470801858864300,706.0265767357440,335.045977709365,-17.123116071942700,837.0530475519750,82.11273043204910,-39.390464578265500,-9.490040696134080,-8.405334144598620
51879484,428.308000,-42.660922,-42.660922,1028.15,1072.68,1029.65,1072.51,1.35,0.01,1383.05,649.6434276066200,672.2251363344370,0.33868770835852000,704.9891247661940,334.7552912175130,-16.688168861103500,826.3035315078660,77.52682904289630,-37.38667739701510,-9.313705146115250,-6.622150202960290
51879584,428.407000,-41.968496,-41.968496,1028.31,1072.59,1029.69,1072.26,1.35,0.01,1382.32,649.6301142792280,672.2299068079230,0.3578968877245700,703.2140114053230,334.41205125640200,-16.142312601181500,823.8674606187820,76.56256598518880,-36.57640070983490,-9.013038234454150,-7.049851768603280
51879685,428.508000,-41.274928,-41.274928,1028.21,1071.62,1029.74,1071.58,1.35,0.01,1381.58,649.6607397659520,672.2256609940110,0.34050851727713900,703.4175515048610,334.4018602170350,-16.287755843819100,821.4150629389840,75.41741020497090,-35.809714124624100,-9.041486997736670,-6.411804551837720
51879784,428.608000,-40.580198,-40.580198,1028.24,1071.54,1029.73,1072.14,1.35,0.01,1381.06,649.6510834608630,672.2472895569580,0.3702742306187040,705.5390672717670,334.93689767743100,-16.801375796980400,822.332759379133,75.83679604046040,-36.03676217639610,-9.407705931678200,-5.44885304988771
51879885,428.708000,-39.885955,-39.885955,1028.21,1071.82,1029.73,1072.19,1.35,0.01,1380.21,649.636448556141,672.2224424121280,0.33254223064135300,706.3910432536550,335.16674230490500,-17.10616610549150,827.9634069889920,78.07394730396100,-36.94369887668050,-9.558000277875320,-6.192224477115640
51879985,428.808000,-39.190526,-39.190526,1028.23,1072.48,1029.68,1072.46,1.35,0.01,1379.65,649.6569173737290,672.2114374787190,0.308354163373732,708.7614799150470,335.71421958909000,-17.84765437197850,830.1867713998940,79.01029211466360,-37.228449798512900,-9.962183238384920,-5.390573202820960
51880086,428.908000,-38.494014,-38.494014,1028.26,1071.17,1029.73,1072.22,1.35,0.01,1379.94,649.6683561628630,672.228278325773,0.3200958960734640,709.040886672453,335.7895958022790,-17.88366132718610,834.342113144463,80.71933803822760,-37.45587506535740,-10.008144678012600,-6.1459205771902700
51880186,429.007000,-37.796574,-37.796574,1028.25,1070.07,1029.8,1068.48,1.35,0.0,1379.34,649.6560523892560,672.2299963676380,0.3288107103384060,708.1818958826060,335.6010450079920,-17.708498015294000,834.5035653985570,80.76086240398230,-37.37023296509780,-9.862779985953430,-6.641584032750050
51880286,429.108000,-37.098350,-37.098350,1027.51,1071.23,1029.43,1072.01,1.35,0.0,1381.42,649.6510317349890,672.2372153306300,0.339013980851307,707.4130005681510,335.3908910921020,-17.38355837051410,830.7168441178910,79.10932472461750,-37.005333106152600,-9.730368530686570,-6.2327014719884600
51880386,429.208000,-36.399387,-36.399387,1027.28,1068.07,1028.92,1069.07,1.35,0.01,1383.41,649.646115588119,672.2185464740620,0.32420511783986900,704.6446206748010,334.752174096213,-16.53625180658090,828.405372492402,78.1250033869594,-36.62231041257070,-9.25638684598424,-7.233331796929140
51880487,429.308000,-35.698819,-35.698819,1027.49,1067.38,1028.82,1067.42,1.35,0.01,1384.13,649.6519476210120,672.2170442410500,0.34052614628973900,703.8523553523760,334.57376283877300,-16.322624171985600,821.347350741479,75.31173649486180,-35.475431295700900,-9.11964035867178,-6.140284547700680
51880587,429.409000,-34.976217,-34.976217,1028.34,1066.27,1029.54,1064.33,1.35,0.01,1383.86,649.657639263872,672.2138936886140,0.3276205548071790,701.4793565924010,334.10817374363500,-15.524174461293000,818.6703599868100,74.12673480523300,-34.824379615609600,-8.713953548353330,-6.836364007452510
51880687,429.510000,-34.297704,-34.297704,1027.61,1067.05,1029.8,1064.1,1.35,0.01,1384.38,649.6391407062810,672.1931604148080,0.3329260153140220,697.4469801401140,333.25967819671100,-14.229856383648200,807.8805740150840,69.91417643746040,-32.524795503374500,-8.02881675102547,-6.693043731977050
51880788,429.613000,-33.575552,-33.575552,1027.52,1064.59,1029.84,1063.65,1.35,0.01,1384.8,649.6391407062810,672.1931604148080,0.3329260153140220,697.4469801401140,333.25967819671100,-14.229856383648200,807.8805740150840,69.91417643746040,-32.524795503374500,-8.02881675102547,-6.693043731977050
51880887,429.710000,-32.873764,-32.873764,1028.14,1066.51,1029.76,1063.53,1.36,0.01,1383.85,649.6334657932230,672.2090858077860,0.33316740074670100,696.985069191493,333.2037298774120,-14.053902555597700,801.3396965631660,67.61245765971580,-31.20705563397750,-7.9515172113815300,-5.547542326457660
51880991,429.810000,-32.189589,-32.189589,1028.01,1065.75,1029.29,1066.2,1.36,0.01,1385.37,649.6281628407800,672.2097815231820,0.34668094491335200,696.1083793419220,333.04202232471200,-13.754219717133200,800.0872384078930,67.20120020232740,-31.068767884925600,-7.803318458753230,-5.755422531217910
51881090,429.911000,-31.467012,-31.467012,1027.46,1062.94,1028.92,1063.41,1.36,0.01,1387.39,649.6467851245430,672.2077121783330,0.3263102139628570,696.5750687126770,333.1359654838890,-13.861498581267300,798.1664509355130,66.52999358664550,-30.52330876392410,-7.8798047085677200,-5.099953593546080
51881190,430.011000,-30.758848,-30.758848,1027.25,1061.06,1028.69,1061.76,1.36,0.02,1389.25,649.6397293603130,672.2055645281070,0.3320222870716370,696.9525304415450,333.24155390933300,-13.9446692600822,798.7732118288080,66.57290213681360,-29.923448794874300,-7.946041302130120,-5.006009482290210
51881290,430.111000,-30.075813,-30.075813,1028.08,1063.73,1028.84,1061.39,1.36,0.02,1388.6,649.6397293603130,672.2055645281070,0.3320222870716370,696.9525304415450,333.24155390933300,-13.966392636402100,798.7732118288080,66.7180133568623,-30.118016831178200,-7.946041302130120,-5.006009482290210
51881390,430.211000,-29.369113,-29.369113,1028.19,1064.08,1030.17,1060.89,1.36,0.01,1388.11,649.63370288908,672.2135116138530,0.346869094326288,696.5603193947750,333.16363274901200,-13.779094956319200,796.7380753509000,65.76702259647630,-29.360853382700600,-7.880030126950350,-4.777953813414630
51881490,430.312000,-28.641337,-28.641337,1028.05,1064.04,1029.27,1062.35,1.36,0.01,1389.44,649.6382035897480,672.1970589133700,0.3493670657947850,693.7331371233620,332.70516828423100,-12.884168344524000,794.9614491070860,65.11973131956030,-29.222915998258900,-7.400437388447970,-5.920894490074850
51881591,430.415000,-28.313164,-28.313164,1027.31,1060.89,1028.72,1059.8,1.36,0.01,1391.2,649.6382035897480,672.1970589133700,0.3493670657947850,693.7331371233620,332.70516828423100,-12.884168344524000,794.9614491070860,65.11973131956030,-29.222915998258900,-7.400437388447970,-5.920894490074850
51881690,430.517000,-27.240453,-27.240453,1026.65,1058.59,1028.37,1058.48,1.36,0.01,1392.91,649.6235296750080,672.202253322361,0.35756931518515800,692.4060661499050,332.4529096009740,-12.394711457219100,787.3773937235220,62.753174409733800,-27.9790247483345,-7.177127284644940,-5.044811392421530
51881790,430.613000,-26.542313,-26.542313,1026.82,1057.86,1028.52,1058.0,1.36,0.01,1392.69,649.6300269118660,672.186562595394,0.3543941164379250,692.4028312825460,332.4267216648570,-12.43375309582090,784.4613652251580,61.86292450255710,-26.90362749793430,-7.177127284644940,-5.044811392421530
51881890,430.714000,-25.836078,-25.836078,1029.02,1059.7,1029.39,1059.56,1.37,0.02,1391.28,649.6437777604140,672.1930876767680,0.3406227919101260,691.1385190469130,332.2308934857620,-12.108822982816700,783.3253238778190,61.483984955851800,-26.732340473842300,-6.9589253251881900,-4.885380602410340
51881990,430.814000,-25.127010,-25.127010,1027.61,1059.43,1029.53,1059.03,1.37,0.02,1392.38,649.6279431329910,672.1751061153420,0.33772507897521100,690.5208242588920,332.06340780991800,-11.87099744335650,779.3604591979860,60.134821945049100,-26.175086193528000,-6.855971866950530,-4.380379068925580
51882090,430.914000,-24.417712,-24.417712,1027.31,1058.37,1028.75,1057.49,1.37,0.02,1393.99,649.6332217072300,672.1934579405250,0.34582425363614900,689.4866346160160,331.9458922813290,-11.455666949622200,778.2797951685760,59.98573216008550,-25.93030245913300,-6.68065001440744,-4.720211651037450
51882190,431.014000,-23.707961,-23.707961,1027.59,1058.49,1028.35,1055.59,1.37,0.02,1395.36,649.6426182496200,672.2030257529080,0.33451423831736300,689.5622730793480,331.98592980226500,-11.396493829037300,776.4525141399590,59.307804238292700,-25.714696338671900,-6.692247432930210,-4.290243554850070
