ezloophw-py logger started on:,2026-3-4_121806,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1040.,1040,1040,1040.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
44295017,4.706000,0.000000,0.000000,1040.92,1039.22,1039.74,1040.31,0.0,0.0,0.16,0.13,0.05,0.06,1487.86,649.6414262779660,672.5348690961120,0.3391023265918170,650.3145740208550,328.0404570127610,-0.3109419866575340,663.012295419013,45.833254642915000,-4.418558064959000,-0.11195675231987700,-2.352333589485640
44295117,4.805000,0.000000,0.000000,1040.92,1039.28,1039.71,1040.43,0.0,0.0,0.16,0.12,0.06,0.09,1487.84,649.636357184426,672.5293936321300,0.36454100142973700,650.1644931479790,327.97665145103600,-0.2697929116991120,662.7420384424250,45.87636244323840,-4.254555606011980,-0.0878238200348691,-2.377215115929250
44295217,4.909000,0.000000,0.000000,1040.98,1039.23,1039.74,1040.42,0.0,0.0,0.17,0.13,0.05,0.08,1487.76,649.6285624237470,672.4825220780000,0.4076805238066470,648.4216550140230,327.86924935279300,0.23185861072702400,658.8806278268000,45.73401200866520,-3.8829296906063500,0.0396631529346482,-2.5243488238866300
44295317,5.006000,0.000000,0.000000,1040.94,1039.35,1039.67,1040.47,0.0,0.0,0.16,0.11,0.07,0.09,1487.8,649.7077037176000,672.5086476922740,0.2399176268609300,647.7221218740530,327.8981085136100,0.35832723496236000,656.9705887864950,45.73707373583380,-3.6090625798987100,0.3301239737522080,-2.537574767315410
44295417,5.105000,0.000000,0.000000,1040.94,1039.38,1039.79,1040.42,0.0,0.0,0.16,0.11,0.04,0.08,1487.87,649.7077037176000,672.5086476922740,0.2399176268609300,647.7221218740530,327.8981085136100,0.35832723496236000,656.9705887864950,45.73707373583380,-3.6090625798987100,0.3301239737522080,-2.537574767315410
44295518,5.206000,0.000000,0.000000,1040.99,1039.23,1039.79,1040.28,0.0,0.0,0.17,0.13,0.04,0.06,1487.98,649.6320138230700,672.5145145575740,0.3445147547192870,647.4616714996990,327.90558711591300,0.43365400324803400,656.2570171781480,45.73730980058940,-3.516767725574800,0.3608432668062800,-2.507050493520310
44295617,5.306000,0.000000,0.000000,1041.0,1039.17,1039.84,1040.36,0.0,0.0,0.17,0.14,0.03,0.07,1488.03,649.6817643532450,672.544832797524,0.29431067922979200,647.7577816377630,327.9015766437460,0.33316759400411600,656.7440931798460,45.75065807482570,-3.5136504803582800,0.31985231786384000,-2.4639189236842500
44295717,5.411000,0.000000,0.000000,1041.03,1039.21,1039.82,1040.3,0.0,0.0,0.18,0.13,0.04,0.06,1487.94,649.6337975596010,672.546122801565,0.3712146062091690,649.414132969343,327.95854115591000,-0.017830296584303700,660.6317614412160,45.79063918067660,-4.032332670553770,0.036524392914304400,-2.3496524745335900
44295818,5.509000,0.000000,0.000000,1041.09,1039.16,1039.78,1040.28,0.0,0.0,0.19,0.14,0.04,0.06,1487.8,649.6557300910360,672.5494231478080,0.34585151773662800,650.0064784051180,327.96822799390900,-0.18228055742719000,662.2307339883300,45.83627664462430,-4.331006293552730,-0.05832120675812090,-2.364325976387490
44295917,5.605000,0.000000,0.000000,1040.98,1039.2,1039.7,1040.42,0.0,0.0,0.17,0.14,0.06,0.08,1487.8,649.6352636999180,672.528936761314,0.3412365878916480,650.0955671900110,327.9712456743060,-0.18068436746861300,662.6614559053630,45.86403693527470,-4.363408556765110,-0.07654286138475830,-2.397351746640420
