ezloophw-py logger started on:,2026-3-19_122338
ctrl_params:,{'n_inputs': 2, 'bidirectional': True, 'u_offset': array([1020., 1020., 1020., 1020.]), 'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')}
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
44627199,5.108000,0.000000,0.000000,1026.46,1026.63,1028.0,1028.7,0.01,0.01,1.0,1.0,1.0,1.0,1400.35,0.0,0.0,0.0,0.0,0.0,0.0,326.31151424772406,449.39451827284256,6.638731211971907,326.43286449505433,219.5636526562135,6.403263746479833,330.43002169409147,29.913644359914823,-6.730443284571716,-0.03025205665970339,-1.1469112565290225
44627298,5.208000,0.000000,0.000000,1026.45,1026.68,1028.03,1028.69,0.01,0.01,1.0,1.0,1.0,1.0,1400.45,0.0,0.0,0.0,0.0,0.0,0.0,326.2998134932112,449.40560013979973,6.59181301459522,326.4264794996478,219.57070303966455,6.419210561962512,330.466923991105,29.858416172120258,-6.820770257600342,-0.03157669672184594,-1.1569332317120167
44627398,5.309000,0.000000,0.000000,1026.38,1026.66,1027.99,1028.64,0.01,0.01,1.0,1.0,1.0,1.0,1400.43,0.0,0.0,0.0,0.0,0.0,0.0,326.2996779699568,449.40917772112385,6.604128878299462,326.4447539627824,219.56767419145143,6.4064465093674405,330.4297528565446,29.913321633915714,-6.715751006448037,-0.03616510014954582,-1.131386045413645
44627498,5.409000,0.000000,0.000000,1026.43,1026.8,1027.95,1028.66,0.01,0.01,1.0,1.0,1.0,1.0,1400.51,0.0,0.0,0.0,0.0,0.0,0.0,326.2897468769287,449.40275092711744,6.613804811785145,326.4306264862011,219.57539153874058,6.409352794292144,330.483773904622,29.859207567863994,-6.8347294534347185,-0.03512117113151058,-1.1536538668165806
44627598,5.508000,0.000000,0.000000,1026.41,1026.68,1028.03,1028.72,0.01,0.01,1.0,1.0,1.0,1.0,1400.55,0.0,0.0,0.0,0.0,0.0,0.0,326.2847333711175,449.4113868750984,6.561782695620263,326.4160442394669,219.56153138180608,6.3566021329865565,330.43843720377356,29.906381558936097,-6.71889908134742,-0.03273248845850981,-1.1495381156314186
44627698,5.607000,0.000000,0.000000,1026.35,1026.67,1027.9,1028.71,0.01,0.01,1.0,1.0,1.0,1.0,1400.41,0.0,0.0,0.0,0.0,0.0,0.0,326.2847494304401,449.40953584820517,6.581346798867052,326.49768412245857,219.55102998377322,6.311714301215295,330.472252586759,29.864786681310775,-6.814908608095466,-0.0530772425790512,-1.094210264225898
44627798,5.708000,0.000000,0.000000,1026.47,1026.74,1027.89,1028.73,0.01,0.01,1.0,1.0,1.0,1.0,1400.61,0.0,0.0,0.0,0.0,0.0,0.0,326.2990099827178,449.4101361474357,6.620890027912802,326.4364523621309,219.55939125783664,6.388495888105111,330.46084089027704,29.869768096702114,-6.813987289590191,-0.03426078663269162,-1.1468632655754774
44627898,5.808000,0.000000,0.000000,1026.44,1026.77,1027.98,1028.71,0.01,0.01,1.0,1.0,1.0,1.0,1400.59,0.0,0.0,0.0,0.0,0.0,0.0,326.2921209958303,449.40303623776384,6.600141379604651,326.41532622693444,219.55015326702278,6.341455931894039,330.46327358861316,29.872379716670146,-6.808859193762634,-0.030711553359255336,-1.1611508102097547
44628004,5.908000,0.000000,0.000000,1026.44,1026.75,1028.05,1028.77,0.01,0.01,1.0,1.0,1.0,1.0,1400.53,0.0,0.0,0.0,0.0,0.0,0.0,326.2952624154042,449.4132772499292,6.569966488869722,326.4382072541696,219.569516423671,6.383059198594307,330.4723096998996,29.87031940381426,-6.816574742794376,-0.03563348806618969,-1.1469891614625276
44628099,6.014000,0.000000,0.000000,1026.47,1026.62,1028.09,1028.83,0.01,0.01,1.0,1.0,1.0,1.0,1400.44,0.0,0.0,0.0,0.0,0.0,0.0,326.30114363396143,449.38018069371844,6.632367937693266,326.43469619168434,219.5712269414893,6.4106377176268605,330.4552297981857,29.871011693389313,-6.818921606351962,-0.03329721020144409,-1.147558785267354
44628198,6.108000,0.000000,0.000000,1026.32,1026.67,1027.97,1028.87,0.01,0.01,1.0,1.0,1.0,1.0,1400.54,0.0,0.0,0.0,0.0,0.0,0.0,326.2999989724231,449.39249615803163,6.635828934037536,326.4059770460593,219.5610162114032,6.35402250320035,330.4591711406061,29.858132339921998,-6.818475373317323,-0.026419774659820323,-1.171156532328218
44628298,6.208000,0.000000,0.000000,1026.44,1026.68,1027.95,1028.7,0.01,0.01,1.0,1.0,1.0,1.0,1400.44,0.0,0.0,0.0,0.0,0.0,0.0,326.30988457876,449.39207436930633,6.662332850304542,326.4031688992329,219.56124525580432,6.358165148040365,330.45787241265197,29.87092897806341,-6.7773206192786875,-0.023255355188682533,-1.1780221506704225
44628398,6.308000,0.000000,0.000000,1026.48,1026.74,1027.94,1028.9,0.01,0.01,1.0,1.0,1.0,1.0,1400.47,0.0,0.0,0.0,0.0,0.0,0.0,326.29860725888096,449.4065820461243,6.586776470267425,326.42020302575,219.5649026980829,6.366431752688248,330.4324622064457,29.916814857141407,-6.722810361480224,-0.03031183733967408,-1.1513644396601144
44628498,6.408000,0.000000,0.000000,1026.48,1026.7,1028.0,1028.77,0.01,0.01,1.0,1.0,1.0,1.0,1400.52,0.0,0.0,0.0,0.0,0.0,0.0,326.2917041120443,449.4134968909232,6.554407881566291,326.42787623317395,219.56751404793127,6.372190893038209,330.4606823381673,29.86346011810918,-6.813043717751855,-0.03394484784434847,-1.1499439076129205
