ezloophw-py logger started on:,2026-3-19_123309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1020.,1020,1020,1020.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,smoothed_q_0,smoothed_q_1,smoothed_dq_0,smoothed_dq_1,ddq_0,ddq_1,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
45359060,158.469000,-96.050994,-96.050994,1026.23,1126.25,1027.79,1126.9,0.0,-0.04,1.0,0.09,1.0,0.24,1400.41,-0.45650036863245200,-0.4929273155803880,-2.28907615675309E-05,5.28294709309917E-05,0.0,0.0,326.1606762815130,449.2794915600250,6.5194380014525100,377.801953693468,226.89591936384600,-18.776790598293100,497.33287304664000,85.80833396438040,-64.39335018106620,-13.073356362305500,-14.124916878363600
45359160,158.568000,-95.962932,-95.962932,1026.25,1126.22,1027.69,1126.91,0.0,-0.04,1.0,0.11,1.0,0.25,1400.46,-0.4565040522638500,-0.4929205181589610,-3.46160291838314E-05,6.71505327280621E-05,0.0,0.0,326.12430483604800,449.28299893090500,6.501026431195810,377.7718337088560,226.8907423661990,-18.761569138662700,497.32788448685100,85.79912560326060,-64.28429416425620,-13.074391563095600,-14.127979869347500
45359260,158.669000,-95.873953,-95.873953,1026.34,1126.2,1027.82,1127.0,0.01,-0.04,1.0,0.12,1.0,0.27,1400.41,-0.4565065232723510,-0.4929169239485980,-1.88341158477897E-05,2.36588162347511E-05,0.0,0.0,326.10902113182600,449.27207323580500,6.480224007112520,377.7480986535880,226.85554170541200,-18.910568048310100,497.220446309059,85.78781425138340,-64.2662993990159,-13.070947867769100,-14.119861341791200
45359361,158.768000,-95.784315,-95.784315,1026.24,1126.15,1027.78,1126.87,0.0,-0.04,1.0,0.15,1.0,0.3,1400.46,-0.4565057526904640,-0.4929155091356670,2.22949343142824E-05,1.46904294041475E-05,0.0,0.0,326.11925593811300,449.2863191855080,6.500792891836600,377.7455819964550,226.85524132291300,-18.854936285310300,497.2095098675080,85.7511465039089,-64.3181924817859,-13.067005718740700,-14.118470698478700
45359460,158.869000,-95.693225,-95.693225,1026.27,1126.14,1027.75,1126.96,0.0,-0.04,1.0,0.16,1.0,0.32,1400.45,-0.4565008387059700,-0.49291417992389000,7.18035015606136E-05,1.41536239081543E-05,0.0,0.0,326.1684360626130,449.2792002014250,6.523617139398620,377.76719914126000,226.861828666648,-18.915776242667000,497.2212085827650,85.76221026193720,-64.26142370873460,-13.061045780325400,-14.128940987968100
45359560,158.968000,-95.600433,-95.600433,1026.17,1126.29,1027.71,1126.93,0.0,-0.04,1.0,0.18,1.0,0.32,1400.55,-0.4564896015076120,-0.49291452758298300,0.00014077332889758600,-1.3334438355067E-05,0.0,0.0,326.11687173509700,449.2870446662110,6.509417046969860,377.77142583304300,226.87866957801200,-18.782341722907600,497.32892254359100,85.80166879573790,-64.19866861891000,-13.07519376724770,-14.129644868002900
45359661,159.071000,-95.506840,-95.506840,1026.19,1126.14,1027.69,1126.78,0.0,-0.04,1.0,0.2,1.0,0.35,1400.35,-0.45647656965341200,-0.49291415809112000,0.00012802728033271200,5.38422662017025E-07,0.0,0.0,326.132355476663,449.28216509448000,6.491656966894470,377.8065675976470,226.89639142156900,-18.817662983284900,497.35642661904700,85.79359485375380,-64.17777869431540,-13.0812823207452,-14.11049568588430
45359762,159.169000,-95.416199,-95.416199,1026.15,1126.22,1027.47,1125.99,0.0,-0.04,1.0,0.23,1.0,0.31,1400.49,-0.456466866829046,-0.49291098267852900,7.96735487265733E-05,5.06539138106844E-05,0.0,0.0,326.12647592179700,449.27937377258500,6.49641322088641,377.8260324820360,226.90097154113000,-18.8047992208119,497.348608513933,85.7750096001806,-64.11822733608030,-13.087896334926100,-14.086179245188200
45359862,159.270000,-95.320592,-95.320592,1026.22,1126.22,1027.67,1125.99,0.0,-0.04,1.0,0.24,1.0,0.32,1400.41,-0.45646203841173700,-0.4928996589695310,2.30882102186691E-05,0.0001924024615251870,0.0,0.0,326.1211532531860,449.27574418688,6.515383335166300,377.85704575138300,226.91299232808000,-18.814796066721900,497.1795240685400,85.59672325446010,-63.90529416032680,-13.097667910110000,-13.981233041043900
45359962,159.370000,-95.225995,-95.225995,1026.17,1126.17,1027.63,1126.0,0.0,-0.04,1.0,0.25,1.0,0.33,1400.45,-0.4564662110676460,-0.49285053671557600,-8.28527769634902E-05,0.0007242595841841870,0.0,0.0,326.1209855097590,449.2817007532600,6.498485754700930,377.7621610424080,226.87013478356400,-18.933756845623000,497.0879526485820,85.5315640519808,-63.99959736926050,-13.07174249519980,-14.029411381870300
45360062,159.469000,-95.129795,-95.129795,1026.25,1126.23,1027.72,1125.79,0.0,-0.04,1.0,0.26,1.0,0.32,1400.5,-0.4564760949936400,-0.4927510360729860,-8.98077070555902E-05,0.0011557250193975000,0.0,0.0,326.11916297724000,449.27646295011300,6.510121420483770,377.7376672772380,226.8462205274060,-18.82115095753750,496.9154730923350,85.32243398402950,-64.05771018614010,-13.065141284421200,-13.970596624838600
45360161,159.568000,-95.029330,-95.029330,1026.23,1126.2,1027.69,1125.81,0.0,-0.04,1.0,0.3,1.0,0.35,1400.42,-0.4564808315424640,-0.49260982909712400,-1.28886358140078E-05,0.0016012645151529200,0.0,0.0,326.11889350371000,449.2789932167790,6.498272787534920,377.6488802691650,226.84824592849800,-18.87442248309000,496.8100971738550,85.30227796391970,-64.128981982428,-13.043474774989100,-14.005575893771300
45360261,159.668000,-94.934126,-94.934126,1026.26,1126.18,1027.64,1124.81,0.0,-0.04,1.0,0.32,1.0,0.3,1400.4,-0.45646951767055900,-0.4924409223608170,0.00018440141998713100,0.0018569719738978600,0.0,0.0,326.11638916269700,449.28391265654800,6.507636756304990,377.6816759804550,226.8682373604060,-18.92846998728880,496.763682889153,85.24494894533150,-64.00591253688430,-13.052958420907200,-13.95242567599860
45360362,159.768000,-94.834982,-94.834982,1026.16,1126.05,1027.67,1124.95,0.0,-0.04,1.0,0.33,1.0,0.3,1400.37,-0.4564454916515160,-0.49223321268672300,0.0002665246178690740,0.00219724056311913,0.0,0.0,326.15855759938900,449.2806646541810,6.546289092115020,377.80542795700300,226.89090842983900,-18.76405849210770,496.7237488282760,85.17594129528910,-63.88670536791570,-13.074372533516200,-13.852522849935200
45360461,159.868000,-94.734775,-94.734775,1026.25,1125.69,1027.69,1124.76,0.0,-0.04,1.0,0.32,1.0,0.33,1400.52,-0.4564174289056920,-0.4919690336734700,0.00026792053302656500,0.0029809377613948700,0.0,0.0,326.1168978583120,449.28467943116500,6.531990354077700,377.76720749407700,226.87634383047400,-18.933622552002300,496.7843809004880,85.16494346012010,-63.73546940280290,-13.074158528367300,-13.877105355895300
45360561,159.969000,-94.633358,-94.633358,1026.19,1125.57,1027.72,1124.55,0.0,-0.04,1.0,0.33,1.0,0.33,1400.43,-0.4563960393001020,-0.491621489309914,0.0002012874691284150,0.0038010563051185600,0.0,0.0,326.15755823158100,449.2781138971550,6.554202281154190,377.77730260650900,226.86403322198300,-18.759693067311800,496.50290854502800,85.02955700545050,-63.61805495664280,-13.066361217867900,-13.799020443042900
45360662,160.068000,-94.531750,-94.531750,1026.11,1125.34,1027.75,1124.33,0.0,-0.04,1.0,0.34,1.0,0.32,1400.44,-0.4563764684424100,-0.4912112995664800,0.0002071328526771690,0.0044715258968303900,0.0,0.0,326.1145701608540,449.2741231406630,6.499660151459610,377.6092614041860,226.80876332226700,-18.811129738766200,496.2461891382710,84.89403636056980,-63.7743937734981,-13.032887022366800,-13.828950017857900
45360763,160.168000,-94.428498,-94.428498,1026.21,1125.13,1027.69,1124.22,0.0,-0.04,1.0,0.33,1.0,0.33,1400.48,-0.4563490774703220,-0.49073909791922900,0.00034016882103226500,0.005018748644511660,0.0,0.0,326.1148576965470,449.2839271569240,6.529708784825950,377.45663797670800,226.75225208891100,-18.629901161273400,495.7751526846090,84.48648948937660,-63.472836667501600,-12.991760752508800,-13.765842597936300
45360862,160.268000,-94.325072,-94.325072,1026.25,1124.71,1027.67,1123.88,0.0,-0.04,1.0,0.32,1.0,0.31,1400.46,-0.4563008740135320,-0.4902023493859860,0.0006196037108774010,0.005699551857455340,0.0,0.0,326.1198390609720,449.28530569878400,6.505225025558210,377.243249008185,226.71704829882900,-18.546784690283900,495.428414483651,84.31407983116580,-63.1746705619179,-12.936311453785200,-13.817835009112300
45360963,160.369000,-94.219801,-94.219801,1026.22,1124.8,1027.77,1124.01,-0.01,-0.04,1.0,0.33,1.0,0.33,1400.37,-0.45620879249382800,-0.48962732281532,0.0011262571932287100,0.005838315103621890,0.0,0.0,326.1184735203230,449.2815726306630,6.5115638158976000,377.18963469316600,226.68153072602100,-18.46703837068450,495.03349836437900,83.94076609244550,-63.13052490367620,-12.921751104562900,-13.698883205635000
45361062,160.471000,-94.113785,-94.113785,1026.16,1124.66,1027.75,1123.99,0.0,-0.04,1.0,0.35,1.0,0.35,1400.34,-0.4561043209410970,-0.4891708906705230,0.001511673938447720,0.00617718929251371,0.0,0.0,326.12218146112300,449.2695901151640,6.514589791015860,377.081930815743,226.6716738944920,-18.347921233825000,494.81940632570100,83.85943440992110,-63.260665675616500,-12.894624492650700,-13.713653254367900
45361162,160.569000,-94.007803,-94.007803,1026.31,1123.83,1027.64,1123.03,0.0,-0.04,1.0,0.3,1.0,0.3,1400.45,-0.45591620565352400,-0.488516904705744,0.0017554490753187300,0.005602334791959880,0.0,0.0,326.1231633110840,449.275673617968,6.5401752632994900,377.09601309716300,226.6672822993850,-18.333653192271800,494.71710023912200,83.72582648182060,-62.91956229435770,-12.897241896598900,-13.655181141989300
45361263,160.670000,-93.900231,-93.900231,1026.27,1123.97,1027.66,1122.98,0.0,-0.04,1.0,0.31,1.0,0.29,1400.43,-0.45567554314694000,-0.487816111106261,0.0025974968516889,0.007265068450568660,0.0,0.0,326.1177227689470,449.2730681186900,6.526254298993860,377.12622387228900,226.67874145176300,-18.400208259178200,494.66976908223100,83.61358200549090,-62.798399879506200,-12.906748670659300,-13.593317034042700
45361362,160.768000,-93.791786,-93.791786,1026.15,1123.95,1027.62,1123.18,-0.01,-0.04,1.0,0.31,1.0,0.31,1400.36,-0.4553933180154600,-0.48706876502217500,0.003007331852202940,0.007829806351332060,0.0,0.0,326.1139188021940,449.2632958044900,6.460259809999030,377.0078786295260,226.65211382986400,-18.481534832121300,494.49900958743700,83.51498518751340,-62.8873639362403,-12.877790949366000,-13.624566335181600
45361463,160.868000,-93.682521,-93.682521,1026.33,1123.83,1027.75,1123.16,0.0,-0.04,1.0,0.35,1.0,0.35,1400.44,-0.45507972543847400,-0.4862699914357950,0.0034151261684885200,0.008515615856430660,0.0,0.0,326.11409755313800,449.27678606535000,6.504428788411710,376.89839072202400,226.5852358096890,-18.389696408804800,494.0843625161590,83.23795255488580,-63.08140518056260,-12.846480121982100,-13.572934729510700
45361562,160.969000,-93.571950,-93.571950,1026.23,1123.03,1027.69,1122.31,0.0,-0.04,1.0,0.32,1.0,0.32,1400.28,-0.45473164948657100,-0.48543751987161800,0.0037197818008999000,0.008670637579829960,0.0,0.0,326.1632060809840,449.2794172984130,6.52687169795258,376.7351776597880,226.57414630288600,-18.363499540299100,493.7855143916470,82.99612606408300,-62.91192696439310,-12.7937798761134,-13.600686079781700
45361662,161.068000,-93.460794,-93.460794,1026.31,1123.33,1027.63,1122.46,0.0,-0.04,1.0,0.33,1.0,0.32,1400.52,-0.45434027993024700,-0.48458197932560300,0.0041575350178605200,0.008753217129535890,0.0,0.0,326.1120071963070,449.27158463577200,6.5080534389125600,376.7302465388650,226.56346451161300,-18.327143168107400,493.58003742165400,82.92393111614050,-62.47715052902810,-12.804940636670100,-13.518240284630300
45361762,161.170000,-93.346187,-93.346187,1026.21,1122.82,1027.78,1122.42,0.0,-0.04,1.0,0.32,1.0,0.32,1400.51,-0.4539064447166070,-0.48369744722915300,0.004510458294992960,0.00906955160647628,0.0,0.0,326.1081079182310,449.26662034265900,6.469625174613560,376.5041085135800,226.5046387739020,-18.287248995875400,493.185016909852,82.4995422517586,-62.33613310137040,-12.747580194444000,-13.547659168826900
45361862,161.272000,-93.234660,-93.234660,1026.25,1122.9,1027.71,1122.3,0.0,-0.04,1.0,0.34,1.0,0.34,1400.42,-0.45343419412399100,-0.48277401878049600,0.004889749744464590,0.009298747930517460,0.0,0.0,326.1201525645110,449.279115891778,6.524407620432800,376.4566809616980,226.480469508666,-18.191387101155800,492.79698259151000,82.3368557823426,-62.493283619229,-12.73218419786430,-13.443110219603100
45361962,161.368000,-93.121083,-93.121083,1026.25,1122.46,1027.69,1121.96,0.0,-0.04,1.0,0.33,1.0,0.32,1400.39,-0.45291468565837400,-0.48182478626973800,0.005438665422952040,0.009714620819818820,0.0,0.0,326.1644440857340,449.26511028123600,6.5407777552420000,376.3305560615480,226.42405872185100,-17.999665525829900,492.6706832289660,82.27399076860140,-62.647568268682500,-12.696675534161400,-13.512831739880500
45362062,161.468000,-93.006207,-93.006207,1026.3,1122.42,1027.71,1122.06,0.0,-0.04,1.0,0.3,1.0,0.31,1400.45,-0.4524936675131100,-0.48111316631279600,0.005582463278992370,0.009182555892526500,0.0,0.0,326.1204962136950,449.273025195743,6.5035094907282200,376.333577087041,226.41832709825900,-17.929260086427700,492.5746988553370,82.21489153511770,-62.31747834524940,-12.697701425861200,-13.47657923012320
45362162,161.568000,-92.889756,-92.889756,1026.32,1122.39,1027.76,1121.87,0.0,-0.04,1.0,0.32,1.0,0.31,1400.39,-0.4518963022563960,-0.4801713265679900,0.005094590553949360,0.007810529110573600,0.0,0.0,326.11261066842200,449.2714260845540,6.503749917396880,376.3039726473460,226.4048791542620,-17.86764397258870,492.4592389487440,82.08712565515950,-62.361033036978700,-12.691734251031200,-13.445651545838500
45362262,161.673000,-92.768279,-92.768279,1026.28,1122.14,1027.67,1121.8,0.0,-0.04,1.0,0.31,1.0,0.31,1400.53,-0.45126635964388300,-0.4792502647672070,0.006081797858674310,0.008737120069906040,0.0,0.0,326.1170789447050,449.27557224534600,6.529800697759540,376.2442509110300,226.36964554484000,-17.913335648867400,492.31308386073700,81.97901119207620,-62.30066147464560,-12.67386045754110,-13.446441903931900
45362362,161.768000,-92.651565,-92.651565,1026.28,1122.49,1027.66,1122.01,0.0,-0.04,1.0,0.36,1.0,0.36,1400.49,-0.4506161241929070,-0.478337737536018,0.007124489373642530,0.009844626566751630,0.0,0.0,326.10317973731400,449.2617488054900,6.487976996263870,376.2303771166700,226.35966122698600,-17.895901592664200,492.152752500341,81.85736841316940,-62.464227614148700,-12.67407791050180,-13.389066140443800
45362462,161.869000,-92.537041,-92.537041,1026.26,1120.73,1027.59,1120.37,0.0,-0.04,1.0,0.34,1.0,0.32,1400.38,-0.4499521343487360,-0.4774369248814770,0.0070165704660126300,0.009475563797112260,0.0,0.0,326.11294960006600,449.2742125715650,6.50171638588835,376.15006803813400,226.36917024822000,-17.99171607427900,492.0338437700250,81.79371116150100,-62.29973316036690,-12.651874000077100,-13.410005906581600
45362562,161.969000,-92.415882,-92.415882,1026.25,1121.14,1027.67,1120.78,0.0,-0.04,1.0,0.26,1.0,0.27,1400.26,-0.44928181856509700,-0.47654006559988400,0.006867986229284790,0.009204973771112550,0.0,0.0,326.11508158851900,449.27219759905000,6.506171853144770,376.1823008151800,226.34567467232000,-17.80355413732670,491.68419712016200,81.40949046762630,-62.13114573861940,-12.658059255113900,-13.235767115189900
45362663,162.069000,-92.295611,-92.295611,1026.22,1121.14,1027.71,1120.93,0.0,-0.04,1.0,0.28,1.0,0.29,1400.37,-0.448614329039105,-0.47561016373068200,0.006681279914522140,0.009548047637077600,0.0,0.0,326.1126042630990,449.2686199970850,6.496438746237050,376.02578110825000,226.32764401978200,-17.943356082976000,491.4823589136950,81.27209023982080,-61.89127677600730,-12.619571442345200,-13.27879858756
45362762,162.168000,-92.175663,-92.175663,1026.27,1121.29,1027.78,1120.91,0.0,-0.04,1.0,0.29,1.0,0.3,1400.33,-0.44795320394851300,-0.4746411433777880,0.006631008807208050,0.009725806928799700,0.0,0.0,326.15845916562900,449.2675946196960,6.546880478751770,375.63831967047600,226.1931771610770,-17.756151686877100,490.44362283842300,80.67624145295270,-61.633868819040700,-12.506231041989900,-13.25914341338680
45362862,162.269000,-92.053573,-92.053573,1026.27,1121.34,1027.75,1121.0,0.0,-0.04,1.0,0.34,1.0,0.35,1400.38,-0.4472720595876650,-0.4736853277496780,0.006937919206989650,0.009491094513385660,0.0,0.0,326.11980517368300,449.2752059832970,6.514850424593550,375.3218497781270,226.11458693819700,-17.67590352874720,490.0853462480590,80.38830997680290,-61.41759784963970,-12.433548149246500,-13.354319399279900
45362962,162.368000,-91.930420,-91.930420,1026.26,1120.39,1027.66,1119.89,0.0,-0.04,1.0,0.33,1.0,0.32,1400.5,-0.446535150729445,-0.47275296339291500,0.007730947106923380,0.00937605716014888,0.0,0.0,326.1200997111310,449.27001805061900,6.500691375026600,375.4103172661330,226.11566131502100,-17.63653168070830,489.95997309090300,80.38861477359890,-61.37868193045560,-12.457944738582700,-13.253449473481600
45363062,162.468000,-91.805589,-91.805589,1026.14,1120.55,1027.76,1120.2,0.0,-0.04,1.0,0.28,1.0,0.29,1400.41,-0.4459477807941750,-0.4720637427900530,0.007826232611222320,0.009047606166304720,0.0,0.0,326.1230162592070,449.27434599135500,6.512857343329950,375.63633308912900,226.18787406571500,-17.724969840348400,490.20639862375300,80.47364011387260,-61.564895040565900,-12.513766041683100,-13.149214168858100
45363162,162.568000,-91.680373,-91.680373,1026.17,1120.42,1027.71,1120.25,0.01,-0.04,1.0,0.29,1.0,0.31,1400.34,-0.44515029407981,-0.4711337557618050,0.00670713099648429,0.00799952848184126,0.0,0.0,326.1196659937980,449.2723413513960,6.505988972419090,375.72404140816300,226.2358094508100,-17.70896929134170,490.49403260513700,80.65014589705680,-61.624351145474,-12.538771120087200,-13.172338408734700
45363262,162.667000,-91.555773,-91.555773,1026.21,1120.58,1027.71,1120.33,0.01,-0.04,1.0,0.34,1.0,0.35,1400.61,-0.4443716098390080,-0.47017355648667300,0.0075338563290060500,0.009405951179416730,0.0,0.0,326.17169221094600,449.26877041049200,6.535260873723170,375.73077467554100,226.24208301379600,-17.726226756139000,490.5617937909330,80.69207249561930,-61.603789848853500,-12.541281122619700,-13.188951451157100
45363363,162.768000,-91.427397,-91.427397,1026.2,1119.84,1027.61,1119.31,0.02,-0.04,1.0,0.32,1.0,0.32,1400.46,-0.44362401070462400,-0.469225868391432,0.007465896616847840,0.009547863348701560,0.0,0.0,326.11413822078700,449.26638320041700,6.508833048261410,375.5369320699120,226.1623396455490,-17.797986689359500,490.21188785823700,80.47550069879600,-61.532164680877300,-12.490653466715900,-13.226153118247900
45363463,162.869000,-91.297354,-91.297354,1026.2,1120.02,1027.75,1119.7,0.02,-0.04,1.0,0.32,1.0,0.32,1400.44,-0.44290219843576000,-0.4683112840524830,0.0071830388487150300,0.008986040011361810,0.0,0.0,326.11442922120500,449.26042733586300,6.534258237748040,375.4524009492750,226.139346577965,-17.605753407098500,489.6347623164440,80.01377643186550,-61.12052114264610,-12.468965030016600,-13.066100200712500
45363563,162.970000,-91.171462,-91.171462,1026.28,1119.73,1027.59,1119.44,0.03,-0.04,1.0,0.33,1.0,0.32,1400.45,-0.4421933276503690,-0.4674278420564990,0.007142689659691430,0.008914757400357190,0.0,0.0,326.1170572707470,449.26428737178200,6.502496320833270,375.033699142926,226.0359721474940,-17.365951602836200,488.7695241106490,79.47923845968410,-60.95348947163890,-12.360015886286200,-13.09333421802470
45363663,163.071000,-91.042432,-91.042432,1026.23,1119.74,1027.67,1119.32,0.03,-0.04,1.0,0.31,1.0,0.31,1400.49,-0.44146967297806800,-0.4665541309114320,0.007648910665332430,0.009032647425764240,0.0,0.0,326.1136240987310,449.2675799953640,6.535215308198890,374.8448500501080,226.00400700419200,-17.294532664196100,488.3525243951610,79.22390039256020,-60.761754018221300,-12.312712651404600,-13.089995385586500
45363763,163.171000,-90.910200,-90.910200,1026.18,1119.59,1027.78,1119.42,0.03,-0.04,1.0,0.31,1.0,0.31,1400.48,-0.44071656846369700,-0.46568082080901200,0.007706451890405510,0.008811642515487010,0.0,0.0,326.123221990832,449.2612837229240,6.478434424539460,374.8344688549470,226.0052065491620,-17.336773211029400,488.316190549239,79.24470564395790,-60.74551828990030,-12.308219153275000,-13.096345949467400
45363863,163.274000,-90.780810,-90.780810,1026.17,1119.39,1027.67,1119.32,0.03,-0.04,1.0,0.3,1.0,0.31,1400.45,-0.43993136061423,-0.4648179544412910,0.007999805179691170,0.008589380032778540,0.0,0.0,326.1534692188110,449.2617945915540,6.529688731298620,374.90339189731300,226.0226674847580,-17.386677128952700,488.47221980179300,79.33380899882120,-61.03877164955090,-12.318600120732600,-13.11040129391570
45363963,163.371000,-90.648388,-90.648388,1026.27,1119.62,1027.69,1119.35,0.04,-0.04,1.0,0.35,1.0,0.36,1400.5,-0.4391287024293680,-0.4639727540403460,0.008414280381759550,0.008743221332458500,0.0,0.0,326.11576900421400,449.2582357745160,6.511387300253830,375.12179825700500,226.1103859821350,-17.362358883482100,488.6916604550260,79.388518739268,-60.9789446333875,-12.38623282885120,-12.969148288144400
45364063,163.471000,-90.515062,-90.515062,1026.23,1118.21,1027.43,1117.97,0.04,-0.04,1.0,0.32,1.0,0.31,1400.42,-0.43833482499398600,-0.4631472516859530,0.008208064507322460,0.008688089229405290,0.0,0.0,326.1220495142770,449.27386996194700,6.519196511064420,375.1622945557820,226.07158440807100,-17.32196552710370,488.8784550376320,79.5487796479353,-61.27620333750050,-12.391684172968800,-13.03162450945380
45364164,163.572000,-90.381265,-90.381265,1026.15,1118.58,1027.72,1118.43,0.04,-0.04,1.0,0.29,1.0,0.29,1398.91,-0.43758018026180000,-0.462327474091722,0.007567248573250230,0.008308247965017590,0.0,0.0,326.11457058086100,449.2702403955120,6.515726310075740,375.15067013087000,226.09312759765100,-17.338662385829200,488.47273364887000,79.14944133624140,-60.58509161820460,-12.392023432136300,-12.85514078119000
45364264,163.671000,-90.246515,-90.246515,1026.26,1118.63,1027.78,1118.46,0.05,-0.04,1.0,0.29,1.0,0.31,1399.32,-0.43687794894186800,-0.4615066886118810,0.006817758275406800,0.008383523009464840,0.0,0.0,326.1179199664470,449.2635092284980,6.5189620639204200,374.7515471725220,225.98314194236500,-17.4204371344593,487.9593660193210,78.8224915152652,-60.58305775402500,-12.287906608541100,-12.994568914996700
45364363,163.773000,-90.111221,-90.111221,1026.13,1118.86,1027.73,1118.47,0.05,-0.04,1.0,0.34,1.0,0.35,1399.51,-0.4362141549182240,-0.4606693576005590,0.006589624151503290,0.00825337873133824,0.0,0.0,326.1088597006320,449.259724331487,6.5125757105351400,374.4211817973540,225.85366342288500,-17.04270208012580,486.98194958265400,78.30100569835560,-60.6237580216749,-12.202504487307800,-12.933244884292500
45364464,163.875000,-89.974421,-89.974421,1026.22,1117.91,1027.76,1117.74,0.06,-0.04,1.0,0.34,1.0,0.31,1399.76,-0.4355519352860400,-0.45985438701113900,0.00666053965459313,0.008111916191212350,0.0,0.0,326.10883082157900,449.2704321143250,6.51762419200694,374.2451799902550,225.80394646834700,-16.9098927050977,486.81612759511800,78.15536326751200,-60.02204285141880,-12.156192832456500,-13.010411649291600
45364563,163.973000,-89.835721,-89.835721,1026.21,1117.94,1027.73,1117.97,0.06,-0.04,1.0,0.31,1.0,0.33,1399.79,-0.43485614944119900,-0.45906355029519000,0.007157302966372820,0.0077652348019485000,0.0,0.0,326.1178032719270,449.26949851599800,6.500777048275490,374.22912415716500,225.78798616106700,-16.83531995589980,486.3246202735440,77.85361442466200,-60.274852049360900,-12.149267418722700,-12.85405782644930
45364664,164.073000,-89.698283,-89.698283,1026.21,1117.83,1027.74,1117.64,0.06,-0.04,1.0,0.31,1.0,0.33,1399.83,-0.4341232075122750,-0.4582808545026780,0.0077923674578960300,0.00833332422393821,0.0,0.0,326.1165557824700,449.2658944695170,6.509940345778060,374.3252083362070,225.8698911433970,-16.956394657190000,486.4054513552900,77.91590920105360,-60.096956096379900,-12.177634171193200,-12.789915749625700
45364763,164.175000,-89.558686,-89.558686,1026.27,1117.87,1027.68,1117.64,0.05,-0.04,1.0,0.31,1.0,0.3,1399.95,-0.4333671346082890,-0.4574882517082430,0.007752304270862530,0.008102200805807940,0.0,0.0,326.10878528159400,449.25696767703200,6.497624917072530,374.39791565044400,225.86480534300600,-17.021282697445900,486.762381662035,78.08942944224660,-59.98201149583210,-12.197558350694100,-12.853276347198100
45364863,164.274000,-89.418413,-89.418413,1026.22,1117.68,1027.8,1117.66,0.05,-0.04,1.0,0.31,1.0,0.31,1399.97,-0.43261581440943500,-0.456674673475651,0.007416081750998290,0.008163386439186580,0.0,0.0,326.1131015144430,449.2613660866450,6.511186002247780,374.541256574877,225.8840865700490,-17.14232814492930,486.88362942193700,78.02278442087030,-60.34235549638460,-12.232409774895200,-12.762100377767200
45364963,164.373000,-89.278204,-89.278204,1026.24,1117.72,1027.76,1117.61,0.05,-0.05,1.0,0.31,1.0,0.31,1400.12,-0.43189404990335800,-0.45585365756622800,0.007180819169501240,0.008414822034161020,0.0,0.0,326.1185409513620,449.2589877510610,6.4885241198117900,374.51110632426900,225.8847250975740,-17.13538968684330,486.89768533410000,78.0476286312814,-60.38729283812430,-12.232409774895200,-12.762100377767200
45365063,164.473000,-89.132654,-89.132654,1026.28,1117.91,1027.71,1117.6,0.04,-0.05,1.0,0.36,1.0,0.36,1400.22,-0.43138249373963,-0.455228534489534,0.006670630353607240,0.008312704122676570,0.0,0.0,326.1135905649540,449.2693535669380,6.51445455415375,374.4513132181730,225.8715702691060,-17.091021895234200,486.81838567117700,78.1582639615056,-60.23776193794400,-12.209166454878400,-12.842298704834500
45365164,164.575000,-88.992749,-88.992749,1026.27,1116.39,1027.66,1116.47,0.03,-0.05,1.0,0.31,1.0,0.32,1400.22,-0.4307371767091210,-0.45440997035117800,0.005240744684942710,0.006686205733819830,0.0,0.0,326.11063039746800,449.25912148228400,6.509831865176190,374.24176765174100,225.80230139771500,-16.868763418144500,486.1527043410830,77.66246539879180,-59.947025376186900,-12.155425894706600,-12.758050587269400
45365264,164.673000,-88.849390,-88.849390,1026.17,1116.73,1027.67,1116.62,0.03,-0.05,1.0,0.31,1.0,0.33,1397.36,-0.4301240184317350,-0.45361806497858000,0.006286485890032890,0.008149300674648500,0.0,0.0,326.10824595414900,449.2648937407890,6.497038431760180,374.08045316457300,225.71193880489600,-16.75922916584760,485.5711953039570,77.2470335595138,-59.76615897210230,-12.111419676246100,-12.68213032539180
45365365,164.774000,-88.704434,-88.704434,1026.19,1116.89,1027.79,1116.69,0.02,-0.05,1.0,0.32,1.0,0.32,1397.96,-0.42952680234807700,-0.45283200637205300,0.006033517463058570,0.00804050533302896,0.0,0.0,326.11209609237200,449.2502866112610,6.4928965727166500,373.77885160249900,225.6211530578190,-16.747531949082200,484.95088047646800,76.91526976030900,-59.54102685352180,-12.032578200125700,-12.716512518616800
