ezloophw-py logger started on:,2026-2-2_145852,,,,,,,,,,,,,,,,,,,,,,,,
ctrl_params:,{'n_inputs': 2, 'bidirectional': True,'u_offset': array([1030.,1030,1030,1030.]),'u_max': 1350.0, 'cmd_separator': ',', 'cmd_bookends': ('<', '>')},,,,,,,,,,,,,,
Timestamp (millisec since midnight today),Test time,u_t(0),u_t(1),MPRpressure_0,MPRpressure_1,MPRpressure_2,MPRpressure_3,ForcePlate_0,ForcePlate_1,ValveOpening_0,ValveOpening_1,ValveOpening_2,ValveOpening_3,RPRpressure_0,tagid_x_102,tagid_y_102,tagid_rotation102,tagid_x_103,tagid_y_103,tagid_rotation103,tagid_x_104,tagid_y_104,tagid_rotation104,theta_0,theta_1
53940759,4.604000,0.000000,0.000000,1031.47,1029.48,1030.96,1029.46,-0.25,0.0,0.26,0.23,0.19,0.1,1377.18,634.0582770524240,666.0619449295420,-0.19818517934891600,624.694097113266,316.03236451792000,3.9176414046183500,613.7712482155230,37.073909281149100,1.5514003081217100,1.5324420468251500,-0.8225659769889480
53940859,4.704000,0.000000,0.000000,1031.33,1029.54,1030.95,1029.48,-0.25,0.0,0.24,0.22,0.19,0.1,1377.62,634.0734039835670,666.0038115760980,-0.1884205222465550,624.6319663762180,315.9799454237810,4.046654814566320,614.9227409072360,37.3422971583875,1.035036839016510,1.54510432294468,-1.094524799153440
53940959,4.804000,0.000000,0.000000,1031.07,1029.58,1030.86,1029.51,-0.25,0.0,0.2,0.21,0.17,0.09,1378.15,634.0607713738770,666.0507050547620,-0.21815739926392400,624.1013649490950,316.0000830025010,4.2001897322503300,613.99500637121,37.33245514062030,1.0923723512304900,1.6297015974357900,-1.1823839632655700
53941060,4.903000,0.000000,0.000000,1031.11,1029.5,1030.9,1029.46,-0.25,0.0,0.2,0.23,0.18,0.1,1378.53,634.0696509663020,666.0022393853120,-0.17803389829166700,622.8455772307100,316.03688126443400,4.452196865370350,611.0548566576680,37.522097695553400,1.4284933928298700,1.8369580817131900,-1.249788530137730
53941159,5.003000,0.000000,0.000000,1031.08,1029.58,1031.01,1029.6,-0.25,0.0,0.2,0.21,0.2,0.08,1379.08,634.0403754529690,666.0547115638010,-0.2070408766701750,621.6541922901360,316.10353541487500,4.713008942219160,607.2735997992110,37.71767317164340,2.20673014018358,2.027082474581210,-1.0970624096080800
53941260,5.103000,0.000000,0.000000,1031.09,1029.59,1030.9,1029.49,-0.25,0.0,0.2,0.21,0.18,0.1,1379.5,634.0700556460670,666.0153658541820,-0.21751596170647500,621.1725431131660,316.13647605595900,4.843971751611820,606.1994105652240,37.684690691399800,2.2403644300715500,2.111126469481220,-1.1442627673691000
53941360,5.203000,0.000000,0.000000,1031.12,1029.51,1030.87,1029.57,-0.25,0.0,0.21,0.22,0.18,0.09,1379.93,634.0598275576930,666.0260906162940,-0.19444316982054900,621.4173587332160,316.1767041944670,4.724458142584680,607.1554248079110,37.91704591167810,2.2905402754456600,2.069590724795130,-1.2051082580140600
53941459,5.303000,0.000000,0.000000,1031.43,1029.63,1030.89,1029.53,-0.25,0.0,0.26,0.21,0.18,0.09,1380.42,634.067522629981,666.0243309111810,-0.20961293307115100,621.8932222710570,316.1196615636040,4.661602805600610,608.2755240947970,37.54255534248150,2.007247018535950,1.992699221405320,-1.1868337647857700
53941559,5.404000,0.000000,0.000000,1031.25,1029.54,1030.8,1029.5,-0.25,0.0,0.23,0.22,0.16,0.1,1380.75,634.0712224552080,666.034436825941,-0.17830986928720700,622.4981137333100,316.0188707894660,4.58074762434927,609.5415278869310,37.75065967471810,1.8523834389607700,1.8937694888502800,-1.1216868162515000
53941660,5.504000,0.000000,0.000000,1031.11,1029.6,1030.92,1029.46,-0.25,0.0,0.21,0.21,0.18,0.1,1381.31,634.066215450206,666.0268097903400,-0.18547688135582000,622.7577137591100,316.08062451159400,4.484442106146160,610.4452843244130,37.44143298142860,1.8259618886166400,1.8508675131035900,-1.1716112767262600
